State,State-County,POLLUTANT,Emissions (Tons),Pollutant Type,SCC Code,EIS Sector,Source Description,SCC LEVEL 1,SCC LEVEL 2,SCC LEVEL 3,SCC LEVEL 4,EPA Region,FIPS
Oregon,OR - Lincoln,Carbon Monoxide,0.41081,CAP,2270001060,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Recreational Equipment,Specialty Vehicles/Carts,10,41041
Oregon,OR - Lincoln,Volatile Organic Compounds,0.10600,CAP,2270001060,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Recreational Equipment,Specialty Vehicles/Carts,10,41041
Oregon,OR - Lincoln,PM10 Primary (Filt + Cond),0.06148,CAP,2270001060,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Recreational Equipment,Specialty Vehicles/Carts,10,41041
Oregon,OR - Lincoln,PM2.5 Primary (Filt + Cond),0.05964,CAP,2270001060,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Recreational Equipment,Specialty Vehicles/Carts,10,41041
Oregon,OR - Lincoln,Ammonia,0.00061,CAP,2270001060,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Recreational Equipment,Specialty Vehicles/Carts,10,41041
Oregon,OR - Lincoln,Sulfur Dioxide,0.00025,CAP,2270001060,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Recreational Equipment,Specialty Vehicles/Carts,10,41041
Oregon,OR - Lincoln,Carbon Monoxide,0.02371,CAP,2260005022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Agricultural Equipment,2-Stroke Agriculture Equipment,10,41041
Oregon,OR - Lincoln,Volatile Organic Compounds,0.00569,CAP,2260005022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Agricultural Equipment,2-Stroke Agriculture Equipment,10,41041
Oregon,OR - Lincoln,PM10 Primary (Filt + Cond),0.00097,CAP,2260005022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Agricultural Equipment,2-Stroke Agriculture Equipment,10,41041
Oregon,OR - Lincoln,PM2.5 Primary (Filt + Cond),0.00089,CAP,2260005022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Agricultural Equipment,2-Stroke Agriculture Equipment,10,41041
Oregon,OR - Lincoln,Nitrogen Oxides,0.00030,CAP,2260005022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Agricultural Equipment,2-Stroke Agriculture Equipment,10,41041
Oregon,OR - Lincoln,Carbon Monoxide,3.00042,CAP,2265005022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Agricultural Equipment,4-Stroke Agriculture Equipment,10,41041
Oregon,OR - Lincoln,Volatile Organic Compounds,0.09741,CAP,2265005022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Agricultural Equipment,4-Stroke Agriculture Equipment,10,41041
Oregon,OR - Lincoln,Nitrogen Oxides,0.06542,CAP,2265005022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Agricultural Equipment,4-Stroke Agriculture Equipment,10,41041
Oregon,OR - Lincoln,PM10 Primary (Filt + Cond),0.00178,CAP,2265005022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Agricultural Equipment,4-Stroke Agriculture Equipment,10,41041
Oregon,OR - Lincoln,PM2.5 Primary (Filt + Cond),0.00164,CAP,2265005022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Agricultural Equipment,4-Stroke Agriculture Equipment,10,41041
Oregon,OR - Lincoln,Carbon Monoxide,5.96310,CAP,2260006022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Commercial Equipment,2-Stroke Commercial Equipment,10,41041
Oregon,OR - Lincoln,Volatile Organic Compounds,1.80399,CAP,2260006022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Commercial Equipment,2-Stroke Commercial Equipment,10,41041
Oregon,OR - Lincoln,PM10 Primary (Filt + Cond),0.23288,CAP,2260006022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Commercial Equipment,2-Stroke Commercial Equipment,10,41041
Oregon,OR - Lincoln,PM2.5 Primary (Filt + Cond),0.21425,CAP,2260006022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Commercial Equipment,2-Stroke Commercial Equipment,10,41041
Oregon,OR - Lincoln,Nitrogen Oxides,0.06780,CAP,2260006022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Commercial Equipment,2-Stroke Commercial Equipment,10,41041
Oregon,OR - Lincoln,Ammonia,0.00044,CAP,2260006022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Commercial Equipment,2-Stroke Commercial Equipment,10,41041
Oregon,OR - Lincoln,Carbon Monoxide,364.99150,CAP,2265006022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Commercial Equipment,4-Stroke Commercial Equipment,10,41041
Oregon,OR - Lincoln,Volatile Organic Compounds,10.08382,CAP,2265006022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Commercial Equipment,4-Stroke Commercial Equipment,10,41041
Oregon,OR - Lincoln,Nitrogen Oxides,3.66973,CAP,2265006022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Commercial Equipment,4-Stroke Commercial Equipment,10,41041
Oregon,OR - Lincoln,PM10 Primary (Filt + Cond),0.23549,CAP,2265006022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Commercial Equipment,4-Stroke Commercial Equipment,10,41041
Oregon,OR - Lincoln,PM2.5 Primary (Filt + Cond),0.21665,CAP,2265006022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Commercial Equipment,4-Stroke Commercial Equipment,10,41041
Oregon,OR - Lincoln,Ammonia,0.02213,CAP,2265006022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Commercial Equipment,4-Stroke Commercial Equipment,10,41041
Oregon,OR - Lincoln,Sulfur Dioxide,0.01019,CAP,2265006022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Commercial Equipment,4-Stroke Commercial Equipment,10,41041
Oregon,OR - Lincoln,Carbon Monoxide,7.92831,CAP,2260002022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Construction Equipment,2-Stroke Construction Equipment,10,41041
Oregon,OR - Lincoln,Volatile Organic Compounds,1.87692,CAP,2260002022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Construction Equipment,2-Stroke Construction Equipment,10,41041
Oregon,OR - Lincoln,PM10 Primary (Filt + Cond),0.28866,CAP,2260002022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Construction Equipment,2-Stroke Construction Equipment,10,41041
Oregon,OR - Lincoln,PM2.5 Primary (Filt + Cond),0.26557,CAP,2260002022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Construction Equipment,2-Stroke Construction Equipment,10,41041
Oregon,OR - Lincoln,Nitrogen Oxides,0.04890,CAP,2260002022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Construction Equipment,2-Stroke Construction Equipment,10,41041
Oregon,OR - Lincoln,Ammonia,0.00036,CAP,2260002022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Construction Equipment,2-Stroke Construction Equipment,10,41041
Oregon,OR - Lincoln,Carbon Monoxide,31.10641,CAP,2265002022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Construction Equipment,4-Stroke Construction Equipment,10,41041
Oregon,OR - Lincoln,Volatile Organic Compounds,0.78145,CAP,2265002022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Construction Equipment,4-Stroke Construction Equipment,10,41041
Oregon,OR - Lincoln,Nitrogen Oxides,0.35860,CAP,2265002022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Construction Equipment,4-Stroke Construction Equipment,10,41041
Oregon,OR - Lincoln,PM10 Primary (Filt + Cond),0.02129,CAP,2265002022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Construction Equipment,4-Stroke Construction Equipment,10,41041
Oregon,OR - Lincoln,PM2.5 Primary (Filt + Cond),0.01959,CAP,2265002022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Construction Equipment,4-Stroke Construction Equipment,10,41041
Oregon,OR - Lincoln,Ammonia,0.00204,CAP,2265002022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Construction Equipment,4-Stroke Construction Equipment,10,41041
Oregon,OR - Lincoln,Sulfur Dioxide,0.00094,CAP,2265002022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Construction Equipment,4-Stroke Construction Equipment,10,41041
Oregon,OR - Lincoln,Carbon Monoxide,0.06402,CAP,2260003022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Industrial Equipment,2-Stroke Industrial Equipment,10,41041
Oregon,OR - Lincoln,Volatile Organic Compounds,0.01526,CAP,2260003022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Industrial Equipment,2-Stroke Industrial Equipment,10,41041
Oregon,OR - Lincoln,PM10 Primary (Filt + Cond),0.00219,CAP,2260003022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Industrial Equipment,2-Stroke Industrial Equipment,10,41041
Oregon,OR - Lincoln,PM2.5 Primary (Filt + Cond),0.00202,CAP,2260003022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Industrial Equipment,2-Stroke Industrial Equipment,10,41041
Oregon,OR - Lincoln,Nitrogen Oxides,0.00066,CAP,2260003022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Industrial Equipment,2-Stroke Industrial Equipment,10,41041
Oregon,OR - Lincoln,Carbon Monoxide,0.56479,CAP,2265003060,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Industrial Equipment,4-Stroke AC\Refrigeration,10,41041
Oregon,OR - Lincoln,Volatile Organic Compounds,0.01211,CAP,2265003060,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Industrial Equipment,4-Stroke AC\Refrigeration,10,41041
Oregon,OR - Lincoln,Nitrogen Oxides,0.00480,CAP,2265003060,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Industrial Equipment,4-Stroke AC\Refrigeration,10,41041
Oregon,OR - Lincoln,PM10 Primary (Filt + Cond),0.00026,CAP,2265003060,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Industrial Equipment,4-Stroke AC\Refrigeration,10,41041
Oregon,OR - Lincoln,Carbon Monoxide,16.13766,CAP,2265003022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Industrial Equipment,4-Stroke Industrial Equipment,10,41041
Oregon,OR - Lincoln,Volatile Organic Compounds,0.54087,CAP,2265003022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Industrial Equipment,4-Stroke Industrial Equipment,10,41041
Oregon,OR - Lincoln,Nitrogen Oxides,0.47405,CAP,2265003022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Industrial Equipment,4-Stroke Industrial Equipment,10,41041
Oregon,OR - Lincoln,PM10 Primary (Filt + Cond),0.02754,CAP,2265003022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Industrial Equipment,4-Stroke Industrial Equipment,10,41041
Oregon,OR - Lincoln,PM2.5 Primary (Filt + Cond),0.02534,CAP,2265003022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Industrial Equipment,4-Stroke Industrial Equipment,10,41041
Oregon,OR - Lincoln,Ammonia,0.00284,CAP,2265003022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Industrial Equipment,4-Stroke Industrial Equipment,10,41041
Oregon,OR - Lincoln,Sulfur Dioxide,0.00132,CAP,2265003022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Industrial Equipment,4-Stroke Industrial Equipment,10,41041
Oregon,OR - Lincoln,Carbon Monoxide,23.20709,CAP,2260004021,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Chain Saws < 6 HP (Commercial),10,41041
Oregon,OR - Lincoln,Volatile Organic Compounds,6.50410,CAP,2260004021,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Chain Saws < 6 HP (Commercial),10,41041
Oregon,OR - Lincoln,PM10 Primary (Filt + Cond),0.84392,CAP,2260004021,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Chain Saws < 6 HP (Commercial),10,41041
Oregon,OR - Lincoln,PM2.5 Primary (Filt + Cond),0.77641,CAP,2260004021,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Chain Saws < 6 HP (Commercial),10,41041
Oregon,OR - Lincoln,Nitrogen Oxides,0.14564,CAP,2260004021,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Chain Saws < 6 HP (Commercial),10,41041
Oregon,OR - Lincoln,Ammonia,0.00106,CAP,2260004021,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Chain Saws < 6 HP (Commercial),10,41041
Oregon,OR - Lincoln,Sulfur Dioxide,0.00039,CAP,2260004021,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Chain Saws < 6 HP (Commercial),10,41041
Oregon,OR - Lincoln,Carbon Monoxide,6.90211,CAP,2260004020,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Chain Saws < 6 HP (Residential),10,41041
Oregon,OR - Lincoln,Volatile Organic Compounds,2.37915,CAP,2260004020,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Chain Saws < 6 HP (Residential),10,41041
Oregon,OR - Lincoln,PM10 Primary (Filt + Cond),0.23860,CAP,2260004020,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Chain Saws < 6 HP (Residential),10,41041
Oregon,OR - Lincoln,PM2.5 Primary (Filt + Cond),0.21951,CAP,2260004020,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Chain Saws < 6 HP (Residential),10,41041
Oregon,OR - Lincoln,Nitrogen Oxides,0.07710,CAP,2260004020,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Chain Saws < 6 HP (Residential),10,41041
Oregon,OR - Lincoln,Ammonia,0.00050,CAP,2260004020,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Chain Saws < 6 HP (Residential),10,41041
Oregon,OR - Lincoln,Carbon Monoxide,28.03884,CAP,2260004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Commercial),10,41041
Oregon,OR - Lincoln,Volatile Organic Compounds,6.79546,CAP,2260004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Commercial),10,41041
Oregon,OR - Lincoln,PM10 Primary (Filt + Cond),0.98519,CAP,2260004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Commercial),10,41041
Oregon,OR - Lincoln,PM2.5 Primary (Filt + Cond),0.90637,CAP,2260004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Commercial),10,41041
Oregon,OR - Lincoln,Nitrogen Oxides,0.26029,CAP,2260004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Commercial),10,41041
Oregon,OR - Lincoln,Ammonia,0.00175,CAP,2260004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Commercial),10,41041
Oregon,OR - Lincoln,Sulfur Dioxide,0.00070,CAP,2260004044,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Commercial),10,41041
Oregon,OR - Lincoln,Carbon Monoxide,15.38189,CAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),10,41041
Oregon,OR - Lincoln,Volatile Organic Compounds,4.24693,CAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),10,41041
Oregon,OR - Lincoln,PM10 Primary (Filt + Cond),0.57755,CAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),10,41041
Oregon,OR - Lincoln,PM2.5 Primary (Filt + Cond),0.53134,CAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),10,41041
Oregon,OR - Lincoln,Nitrogen Oxides,0.18288,CAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),10,41041
Oregon,OR - Lincoln,Ammonia,0.00119,CAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),10,41041
Oregon,OR - Lincoln,Sulfur Dioxide,0.00049,CAP,2260004033,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Lawn & Garden Eqt (Residential),10,41041
Oregon,OR - Lincoln,Carbon Monoxide,0.00539,CAP,2260004022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,"2-Stroke Mowers, Tractors, Turf Eqt (Commercial)",10,41041
Oregon,OR - Lincoln,Volatile Organic Compounds,0.00111,CAP,2260004022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,"2-Stroke Mowers, Tractors, Turf Eqt (Commercial)",10,41041
Oregon,OR - Lincoln,Carbon Monoxide,8.86272,CAP,2260004036,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Snowblowers (Commercial),10,41041
Oregon,OR - Lincoln,Volatile Organic Compounds,3.28101,CAP,2260004036,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Snowblowers (Commercial),10,41041
Oregon,OR - Lincoln,PM10 Primary (Filt + Cond),0.09853,CAP,2260004036,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Snowblowers (Commercial),10,41041
Oregon,OR - Lincoln,PM2.5 Primary (Filt + Cond),0.09065,CAP,2260004036,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Snowblowers (Commercial),10,41041
Oregon,OR - Lincoln,Nitrogen Oxides,0.02965,CAP,2260004036,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Snowblowers (Commercial),10,41041
Oregon,OR - Lincoln,Ammonia,0.00036,CAP,2260004036,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Snowblowers (Commercial),10,41041
Oregon,OR - Lincoln,Carbon Monoxide,7.51114,CAP,2260004035,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Snowblowers (Residential),10,41041
